Code,Name,Exchange,Type,Source
#sh603279,景津环保,SHH,Stocks,ak
#sh603283,赛腾股份,SHH,Stocks,ak
#sh603286,日盈电子,SHH,Stocks,ak
#sh603288,海天味业,SHH,Stocks,ak
#sh603289,泰瑞机器,SHH,Stocks,ak
#sh603290,斯达半导,SHH,Stocks,ak
#sh603297,永新光学,SHH,Stocks,ak
#sh603298,杭叉集团,SHH,Stocks,ak
#sh603299,苏盐井神,SHH,Stocks,ak
#sh603300,华铁应急,SHH,Stocks,ak
#sh603301,振德医疗,SHH,Stocks,ak
#sh603303,得邦照明,SHH,Stocks,ak
#sh603305,旭升股份,SHH,Stocks,ak
#sh603306,华懋科技,SHH,Stocks,ak
#sh603308,应流股份,SHH,Stocks,ak
#sh603309,维力医疗,SHH,Stocks,ak
#sh603311,金海高科,SHH,Stocks,ak
#sh603313,梦百合,SHH,Stocks,ak
#sh603315,福鞍股份,SHH,Stocks,ak
#sh603316,诚邦股份,SHH,Stocks,ak
#sh603317,天味食品,SHH,Stocks,ak
#sh603318,派思股份,SHH,Stocks,ak
#sh603319,湘油泵,SHH,Stocks,ak
#sh603320,迪贝电气,SHH,Stocks,ak
#sh603321,梅轮电梯,SHH,Stocks,ak
#sh603322,超讯通信,SHH,Stocks,ak
#sh603323,苏农银行,SHH,Stocks,ak
#sh603326,我乐家居,SHH,Stocks,ak
#sh603327,福蓉科技,SHH,Stocks,ak
#sh603328,依顿电子,SHH,Stocks,ak
#sh603329,上海雅仕,SHH,Stocks,ak
#sh603330,上海天洋,SHH,Stocks,ak
#sh603331,百达精工,SHH,Stocks,ak
#sh603332,苏州龙杰,SHH,Stocks,ak
#sh603333,尚纬股份,SHH,Stocks,ak
#sh603335,迪生力,SHH,Stocks,ak
#sh603336,宏辉果蔬,SHH,Stocks,ak
#sh603337,杰克股份,SHH,Stocks,ak
#sh603338,浙江鼎力,SHH,Stocks,ak
#sh603339,四方科技,SHH,Stocks,ak
#sh603345,安井食品,SHH,Stocks,ak
#sh603348,文灿股份,SHH,Stocks,ak
#sh603351,威尔药业,SHH,Stocks,ak
#sh603353,和顺石油,SHH,Stocks,ak
#sh603355,莱克电气,SHH,Stocks,ak
#sh603356,华菱精工,SHH,Stocks,ak
#sh603357,设计总院,SHH,Stocks,ak
#sh603358,华达科技,SHH,Stocks,ak
#sh603359,东珠生态,SHH,Stocks,ak
#sh603360,百傲化学,SHH,Stocks,ak
#sh603363,傲农生物,SHH,Stocks,ak
#sh603365,水星家纺,SHH,Stocks,ak
#sh603366,日出东方,SHH,Stocks,ak
#sh603367,辰欣药业,SHH,Stocks,ak
#sh603368,柳药股份,SHH,Stocks,ak
#sh603369,今世缘,SHH,Stocks,ak
#sh603377,东方时尚,SHH,Stocks,ak
#sh603378,亚士创能,SHH,Stocks,ak
#sh603379,三美股份,SHH,Stocks,ak
#sh603380,易德龙,SHH,Stocks,ak
#sh603383,顶点软件,SHH,Stocks,ak
#sh603385,惠达卫浴,SHH,Stocks,ak
#sh603386,广东骏亚,SHH,Stocks,ak
#sh603387,基蛋生物,SHH,Stocks,ak
#sh603388,元成股份,SHH,Stocks,ak
#sh603389,*ST亚振,SHH,Stocks,ak
#sh603390,通达电气,SHH,Stocks,ak
#sh603392,万泰生物,SHH,Stocks,ak
#sh603393,新天然气,SHH,Stocks,ak
#sh603396,金辰股份,SHH,Stocks,ak
#sh603398,邦宝益智,SHH,Stocks,ak
#sh603399,吉翔股份,SHH,Stocks,ak
#sh603408,建霖家居,SHH,Stocks,ak
#sh603416,信捷电气,SHH,Stocks,ak
#sh603421,鼎信通讯,SHH,Stocks,ak
#sh603429,集友股份,SHH,Stocks,ak
#sh603439,贵州三力,SHH,Stocks,ak
#sh603444,吉比特,SHH,Stocks,ak
#sh603456,九洲药业,SHH,Stocks,ak
#sh603458,勘设股份,SHH,Stocks,ak
#sh603466,风语筑,SHH,Stocks,ak
#sh603477,巨星农牧,SHH,Stocks,ak
#sh603486,科沃斯,SHH,Stocks,ak
#sh603488,展鹏科技,SHH,Stocks,ak
#sh603489,八方股份,SHH,Stocks,ak
#sh603496,恒为科技,SHH,Stocks,ak
#sh603499,翔港科技,SHH,Stocks,ak
#sh603500,祥和实业,SHH,Stocks,ak
#sh603501,韦尔股份,SHH,Stocks,ak
#sh603505,金石资源,SHH,Stocks,ak
#sh603506,南都物业,SHH,Stocks,ak
#sh603507,振江股份,SHH,Stocks,ak
#sh603508,思维列控,SHH,Stocks,ak
#sh603515,欧普照明,SHH,Stocks,ak
#sh603516,淳中科技,SHH,Stocks,ak
#sh603517,绝味食品,SHH,Stocks,ak
#sh603518,锦泓集团,SHH,Stocks,ak
#sh603519,立霸股份,SHH,Stocks,ak
#sh603520,司太立,SHH,Stocks,ak
#sh603527,众源新材,SHH,Stocks,ak
#sh603528,多伦科技,SHH,Stocks,ak
#sh603530,神马电力,SHH,Stocks,ak
#sh603533,掌阅科技,SHH,Stocks,ak
#sh603535,嘉诚国际,SHH,Stocks,ak
#sh603536,惠发食品,SHH,Stocks,ak
#sh603538,美诺华,SHH,Stocks,ak
#sh603551,奥普家居,SHH,Stocks,ak
#sh603555,*ST贵人,SHH,Stocks,ak
#sh603556,海兴电力,SHH,Stocks,ak
#sh603557,起步股份,SHH,Stocks,ak
#sh603558,健盛集团,SHH,Stocks,ak
#sh603559,中通国脉,SHH,Stocks,ak
#sh603565,中谷物流,SHH,Stocks,ak
#sh603566,普莱柯,SHH,Stocks,ak
#sh603567,珍宝岛,SHH,Stocks,ak
#sh603568,伟明环保,SHH,Stocks,ak
#sh603569,长久物流,SHH,Stocks,ak
#sh603577,汇金通,SHH,Stocks,ak
#sh603578,三星新材,SHH,Stocks,ak
#sh603579,荣泰健康,SHH,Stocks,ak
#sh603580,艾艾精工,SHH,Stocks,ak
#sh603583,捷昌驱动,SHH,Stocks,ak
#sh603585,苏利股份,SHH,Stocks,ak
#sh603586,金麒麟,SHH,Stocks,ak
#sh603587,地素时尚,SHH,Stocks,ak
#sh603588,高能环境,SHH,Stocks,ak
#sh603589,口子窖,SHH,Stocks,ak
#sh603590,康辰药业,SHH,Stocks,ak
#sh603595,东尼电子,SHH,Stocks,ak
#sh603596,伯特利,SHH,Stocks,ak
#sh603598,引力传媒,SHH,Stocks,ak
#sh603599,广信股份,SHH,Stocks,ak
#sh603600,永艺股份,SHH,Stocks,ak
#sh603601,再升科技,SHH,Stocks,ak
#sh603602,纵横通信,SHH,Stocks,ak
#sh603603,博天环境,SHH,Stocks,ak
#sh603605,珀莱雅,SHH,Stocks,ak
#sh603606,东方电缆,SHH,Stocks,ak
#sh603607,京华激光,SHH,Stocks,ak
#sh603608,天创时尚,SHH,Stocks,ak
#sh603609,禾丰牧业,SHH,Stocks,ak
#sh603610,麒盛科技,SHH,Stocks,ak
#sh603611,诺力股份,SHH,Stocks,ak
#sh603612,索通发展,SHH,Stocks,ak
#sh603613,国联股份,SHH,Stocks,ak
#sh603615,茶花股份,SHH,Stocks,ak
#sh603616,韩建河山,SHH,Stocks,ak
#sh603617,君禾股份,SHH,Stocks,ak
#sh603618,杭电股份,SHH,Stocks,ak
#sh603619,中曼石油,SHH,Stocks,ak
#sh603626,科森科技,SHH,Stocks,ak
#sh603628,清源股份,SHH,Stocks,ak
#sh603629,利通电子,SHH,Stocks,ak
#sh603630,拉芳家化,SHH,Stocks,ak
#sh603633,徕木股份,SHH,Stocks,ak
#sh603636,南威软件,SHH,Stocks,ak
#sh603637,镇海股份,SHH,Stocks,ak
#sh603638,艾迪精密,SHH,Stocks,ak
#sh603639,海利尔,SHH,Stocks,ak
#sh603648,畅联股份,SHH,Stocks,ak
#sh603650,彤程新材,SHH,Stocks,ak
#sh603655,朗博科技,SHH,Stocks,ak
#sh603656,泰禾智能,SHH,Stocks,ak
#sh603657,春光科技,SHH,Stocks,ak
#sh603658,安图生物,SHH,Stocks,ak
#sh603659,璞泰来,SHH,Stocks,ak
#sh603660,苏州科达,SHH,Stocks,ak
#sh603661,恒林股份,SHH,Stocks,ak
#sh603662,柯力传感,SHH,Stocks,ak
#sh603663,三祥新材,SHH,Stocks,ak
#sh603665,康隆达,SHH,Stocks,ak
#sh603666,亿嘉和,SHH,Stocks,ak
#sh603667,五洲新春,SHH,Stocks,ak
#sh603668,天马科技,SHH,Stocks,ak
#sh603669,灵康药业,SHH,Stocks,ak
#sh603676,卫信康,SHH,Stocks,ak
#sh603677,奇精机械,SHH,Stocks,ak
#sh603678,火炬电子,SHH,Stocks,ak
#sh603679,华体科技,SHH,Stocks,ak
#sh603680,今创集团,SHH,Stocks,ak
#sh603681,永冠新材,SHH,Stocks,ak
#sh603682,锦和商业,SHH,Stocks,ak
#sh603683,晶华新材,SHH,Stocks,ak
#sh603685,晨丰科技,SHH,Stocks,ak
#sh603686,龙马环卫,SHH,Stocks,ak
#sh603687,大胜达,SHH,Stocks,ak
#sh603688,石英股份,SHH,Stocks,ak
#sh603689,皖天然气,SHH,Stocks,ak
#sh603690,至纯科技,SHH,Stocks,ak
#sh603693,江苏新能,SHH,Stocks,ak
#sh603696,安记食品,SHH,Stocks,ak
#sh603697,有友食品,SHH,Stocks,ak
#sh603698,航天工程,SHH,Stocks,ak
#sh603699,纽威股份,SHH,Stocks,ak
#sh603700,宁水集团,SHH,Stocks,ak
#sh603701,德宏股份,SHH,Stocks,ak
#sh603703,盛洋科技,SHH,Stocks,ak
#sh603706,东方环宇,SHH,Stocks,ak
#sh603707,健友股份,SHH,Stocks,ak
#sh603708,家家悦,SHH,Stocks,ak
#sh603709,中源家居,SHH,Stocks,ak
#sh603711,香飘飘,SHH,Stocks,ak
#sh603712,七一二,SHH,Stocks,ak
#sh603713,密尔克卫,SHH,Stocks,ak
#sh603716,塞力医疗,SHH,Stocks,ak
#sh603717,天域生态,SHH,Stocks,ak
#sh603718,海利生物,SHH,Stocks,ak
#sh603719,良品铺子,SHH,Stocks,ak
#sh603721,中广天择,SHH,Stocks,ak
#sh603722,阿科力,SHH,Stocks,ak
#sh603725,天安新材,SHH,Stocks,ak
#sh603726,朗迪集团,SHH,Stocks,ak
#sh603727,博迈科,SHH,Stocks,ak
#sh603728,鸣志电器,SHH,Stocks,ak
#sh603729,龙韵股份,SHH,Stocks,ak
#sh603730,岱美股份,SHH,Stocks,ak
#sh603733,仙鹤股份,SHH,Stocks,ak
#sh603737,三棵树,SHH,Stocks,ak
#sh603738,泰晶科技,SHH,Stocks,ak
#sh603739,蔚蓝生物,SHH,Stocks,ak
#sh603755,日辰股份,SHH,Stocks,ak
#sh603757,大元泵业,SHH,Stocks,ak
#sh603758,秦安股份,SHH,Stocks,ak
#sh603759,N海天,SHH,Stocks,ak
#sh603766,隆鑫通用,SHH,Stocks,ak
#sh603767,中马传动,SHH,Stocks,ak
#sh603768,常青股份,SHH,Stocks,ak
#sh603773,沃格光电,SHH,Stocks,ak
#sh603776,永安行,SHH,Stocks,ak
#sh603777,来伊份,SHH,Stocks,ak
#sh603778,乾景园林,SHH,Stocks,ak
#sh603779,ST威龙,SHH,Stocks,ak
#sh603786,科博达,SHH,Stocks,ak
#sh603787,新日股份,SHH,Stocks,ak
#sh603788,宁波高发,SHH,Stocks,ak
#sh603789,星光农机,SHH,Stocks,ak
#sh603790,雅运股份,SHH,Stocks,ak
#sh603797,联泰环保,SHH,Stocks,ak
#sh603798,康普顿,SHH,Stocks,ak
#sh603799,华友钴业,SHH,Stocks,ak
#sh603800,道森股份,SHH,Stocks,ak
#sh603801,志邦家居,SHH,Stocks,ak
#sh603803,瑞斯康达,SHH,Stocks,ak
#sh603806,福斯特,SHH,Stocks,ak
#sh603808,歌力思,SHH,Stocks,ak
#sh603809,豪能股份,SHH,Stocks,ak
#sh603810,丰山集团,SHH,Stocks,ak
#sh603811,诚意药业,SHH,Stocks,ak
#sh603813,原尚股份,SHH,Stocks,ak
#sh603815,交建股份,SHH,Stocks,ak
#sh603816,顾家家居,SHH,Stocks,ak
#sh603817,海峡环保,SHH,Stocks,ak
#sh603818,曲美家居,SHH,Stocks,ak
#sh603819,神力股份,SHH,Stocks,ak
#sh603822,嘉澳环保,SHH,Stocks,ak
#sh603823,百合花,SHH,Stocks,ak
#sh603825,华扬联众,SHH,Stocks,ak
#sh603826,坤彩科技,SHH,Stocks,ak
#sh603828,柯利达,SHH,Stocks,ak
#sh603829,洛凯股份,SHH,Stocks,ak
#sh603833,欧派家居,SHH,Stocks,ak
#sh603838,四通股份,SHH,Stocks,ak
#sh603839,安正时尚,SHH,Stocks,ak
#sh603843,正平股份,SHH,Stocks,ak
#sh603848,好太太,SHH,Stocks,ak
#sh603855,华荣股份,SHH,Stocks,ak
#sh603856,东宏股份,SHH,Stocks,ak
#sh603858,步长制药,SHH,Stocks,ak
#sh603859,能科股份,SHH,Stocks,ak
#sh603860,中公高科,SHH,Stocks,ak
#sh603861,白云电器,SHH,Stocks,ak
#sh603863,松炀资源,SHH,Stocks,ak
#sh603866,桃李面包,SHH,Stocks,ak
#sh603867,新化股份,SHH,Stocks,ak
#sh603868,飞科电器,SHH,Stocks,ak
#sh603869,新智认知,SHH,Stocks,ak
#sh603871,嘉友国际,SHH,Stocks,ak
#sh603876,鼎胜新材,SHH,Stocks,ak
#sh603877,太平鸟,SHH,Stocks,ak
#sh603878,武进不锈,SHH,Stocks,ak
#sh603879,永悦科技,SHH,Stocks,ak
#sh603880,南卫股份,SHH,Stocks,ak
#sh603881,数据港,SHH,Stocks,ak
#sh603882,金域医学,SHH,Stocks,ak
#sh603883,老百姓,SHH,Stocks,ak
#sh603885,吉祥航空,SHH,Stocks,ak
#sh603886,元祖股份,SHH,Stocks,ak
#sh603887,城地香江,SHH,Stocks,ak
#sh603888,新华网,SHH,Stocks,ak
#sh603889,新澳股份,SHH,Stocks,ak
#sh603890,春秋电子,SHH,Stocks,ak
#sh603893,瑞芯微,SHH,Stocks,ak
#sh603895,天永智能,SHH,Stocks,ak
#sh603896,寿仙谷,SHH,Stocks,ak
#sh603897,长城科技,SHH,Stocks,ak
#sh603898,好莱客,SHH,Stocks,ak
#sh603899,晨光文具,SHH,Stocks,ak
#sh603900,莱绅通灵,SHH,Stocks,ak
#sh603901,永创智能,SHH,Stocks,ak
#sh603903,中持股份,SHH,Stocks,ak
#sh603906,龙蟠科技,SHH,Stocks,ak
#sh603908,牧高笛,SHH,Stocks,ak
#sh603909,合诚股份,SHH,Stocks,ak
#sh603912,佳力图,SHH,Stocks,ak
#sh603915,国茂股份,SHH,Stocks,ak
#sh603916,苏博特,SHH,Stocks,ak
#sh603917,合力科技,SHH,Stocks,ak
#sh603918,金桥信息,SHH,Stocks,ak
#sh603919,金徽酒,SHH,Stocks,ak
#sh603920,世运电路,SHH,Stocks,ak
#sh603922,金鸿顺,SHH,Stocks,ak
#sh603926,铁流股份,SHH,Stocks,ak
#sh603927,中科软,SHH,Stocks,ak
#sh603928,兴业股份,SHH,Stocks,ak
#sh603929,亚翔集成,SHH,Stocks,ak
#sh603931,格林达,SHH,Stocks,ak
#sh603933,睿能科技,SHH,Stocks,ak
#sh603936,博敏电子,SHH,Stocks,ak
#sh603937,丽岛新材,SHH,Stocks,ak
#sh603938,三孚股份,SHH,Stocks,ak
#sh603939,益丰药房,SHH,Stocks,ak
#sh603948,建业股份,SHH,Stocks,ak
#sh603949,雪龙集团,SHH,Stocks,ak
#sh603950,长源东谷,SHH,Stocks,ak
#sh603955,大千生态,SHH,Stocks,ak
#sh603956,威派格,SHH,Stocks,ak
#sh603958,哈森股份,SHH,Stocks,ak
#sh603959,百利科技,SHH,Stocks,ak
#sh603960,克来机电,SHH,Stocks,ak
#sh603963,大理药业,SHH,Stocks,ak
#sh603966,法兰泰克,SHH,Stocks,ak
#sh603967,中创物流,SHH,Stocks,ak
#sh603968,醋化股份,SHH,Stocks,ak
#sh603969,银龙股份,SHH,Stocks,ak
#sh603970,中农立华,SHH,Stocks,ak
#sh603976,正川股份,SHH,Stocks,ak
#sh603977,国泰集团,SHH,Stocks,ak
#sh603978,深圳新星,SHH,Stocks,ak
#sh603979,金诚信,SHH,Stocks,ak
#sh603980,吉华集团,SHH,Stocks,ak
#sh603982,泉峰汽车,SHH,Stocks,ak
#sh603983,丸美股份,SHH,Stocks,ak
#sh603985,恒润股份,SHH,Stocks,ak
#sh603986,兆易创新,SHH,Stocks,ak
#sh603987,康德莱,SHH,Stocks,ak
#sh603988,中电电机,SHH,Stocks,ak
#sh603989,艾华集团,SHH,Stocks,ak
#sh603990,麦迪科技,SHH,Stocks,ak
#sh603991,至正股份,SHH,Stocks,ak
#sh603992,松霖科技,SHH,Stocks,ak
#sh603993,洛阳钼业,SHH,Stocks,ak
#sh603995,甬金股份,SHH,Stocks,ak
#sh603996,*ST中新,SHH,Stocks,ak
#sh603997,继峰股份,SHH,Stocks,ak
#sh603998,方盛制药,SHH,Stocks,ak
#sh603999,读者传媒,SHH,Stocks,ak
#sh605001,威奥股份,SHH,Stocks,ak
#sh605003,众望布艺,SHH,Stocks,ak
#sh605005,合兴股份,SHH,Stocks,ak
#sh605006,山东玻纤,SHH,Stocks,ak
#sh605007,五洲特纸,SHH,Stocks,ak
#sh605008,长鸿高科,SHH,Stocks,ak
#sh605009,豪悦护理,SHH,Stocks,ak
#sh605018,长华股份,SHH,Stocks,ak
#sh605050,福然德,SHH,Stocks,ak
#sh605055,迎丰股份,SHH,Stocks,ak
#sh605058,澳弘电子,SHH,Stocks,ak
#sh605060,联德股份,SHH,Stocks,ak
#sh605066,天正电气,SHH,Stocks,ak
#sh605068,明新旭腾,SHH,Stocks,ak
#sh605077,华康股份,SHH,Stocks,ak
#sh605081,太和水,SHH,Stocks,ak
#sh605088,冠盛股份,SHH,Stocks,ak
#sh605099,共创草坪,SHH,Stocks,ak
#sh605100,华丰股份,SHH,Stocks,ak
#sh605108,同庆楼,SHH,Stocks,ak
#sh605111,新洁能,SHH,Stocks,ak
#sh605116,奥锐特,SHH,Stocks,ak
#sh605118,力鼎光电,SHH,Stocks,ak
#sh605122,四方新材,SHH,Stocks,ak
#sh605123,派克新材,SHH,Stocks,ak
#sh605128,上海沿浦,SHH,Stocks,ak
#sh605133,嵘泰股份,SHH,Stocks,ak
#sh605136,丽人丽妆,SHH,Stocks,ak
#sh605151,西上海,SHH,Stocks,ak
#sh605155,西大门,SHH,Stocks,ak
#sh605158,华达新材,SHH,Stocks,ak
#sh605166,聚合顺,SHH,Stocks,ak
#sh605168,三人行,SHH,Stocks,ak
#sh605169,洪通燃气,SHH,Stocks,ak
#sh605177,东亚药业,SHH,Stocks,ak
#sh605178,时空科技,SHH,Stocks,ak
#sh605179,一鸣食品,SHH,Stocks,ak
#sh605183,确成股份,SHH,Stocks,ak
#sh605186,健麾信息,SHH,Stocks,ak
#sh605188,国光连锁,SHH,Stocks,ak
#sh605198,德利股份,SHH,Stocks,ak
#sh605199,葫芦娃,SHH,Stocks,ak
#sh605208,永茂泰,SHH,Stocks,ak
#sh605218,伟时电子,SHH,Stocks,ak
#sh605222,起帆电缆,SHH,Stocks,ak
#sh605228,神通科技,SHH,Stocks,ak
#sh605255,天普股份,SHH,Stocks,ak
#sh605258,协和电子,SHH,Stocks,ak
#sh605266,健之佳,SHH,Stocks,ak
#sh605268,王力安防,SHH,Stocks,ak
#sh605277,新亚电子,SHH,Stocks,ak
#sh605286,同力日升,SHH,Stocks,ak
#sh605288,凯迪股份,SHH,Stocks,ak
#sh605298,必得科技,SHH,Stocks,ak
#sh605299,舒华体育,SHH,Stocks,ak
#sh605303,园林股份,SHH,Stocks,ak
#sh605318,法狮龙,SHH,Stocks,ak
#sh605333,沪光股份,SHH,Stocks,ak
#sh605336,帅丰电器,SHH,Stocks,ak
#sh605337,李子园,SHH,Stocks,ak
#sh605338,巴比食品,SHH,Stocks,ak
#sh605358,立昂微,SHH,Stocks,ak
#sh605366,宏柏新材,SHH,Stocks,ak
#sh605368,蓝天燃气,SHH,Stocks,ak
#sh605369,拱东医疗,SHH,Stocks,ak
#sh605376,博迁新材,SHH,Stocks,ak
#sh605377,华旺科技,SHH,Stocks,ak
#sh605388,均瑶健康,SHH,Stocks,ak
#sh605389,长龄液压,SHH,Stocks,ak
#sh605398,新炬网络,SHH,Stocks,ak
#sh605399,晨光新材,SHH,Stocks,ak
#sh605500,森林包装,SHH,Stocks,ak
#sh688001,华兴源创,SHH,Stocks,ak
#sh688002,睿创微纳,SHH,Stocks,ak
#sh688003,天准科技,SHH,Stocks,ak
#sh688004,博汇科技,SHH,Stocks,ak
#sh688005,容百科技,SHH,Stocks,ak
#sh688006,杭可科技,SHH,Stocks,ak
#sh688007,光峰科技,SHH,Stocks,ak
#sh688008,澜起科技,SHH,Stocks,ak
#sh688009,中国通号,SHH,Stocks,ak
#sh688010,福光股份,SHH,Stocks,ak
#sh688011,新光光电,SHH,Stocks,ak
#sh688012,中微公司,SHH,Stocks,ak
#sh688013,天臣医疗,SHH,Stocks,ak
#sh688015,交控科技,SHH,Stocks,ak
#sh688016,心脉医疗,SHH,Stocks,ak
#sh688017,绿的谐波,SHH,Stocks,ak
#sh688018,乐鑫科技,SHH,Stocks,ak
#sh688019,安集科技,SHH,Stocks,ak
#sh688020,方邦股份,SHH,Stocks,ak
#sh688021,奥福环保,SHH,Stocks,ak
#sh688022,瀚川智能,SHH,Stocks,ak
#sh688023,安恒信息,SHH,Stocks,ak
#sh688025,杰普特,SHH,Stocks,ak
#sh688026,洁特生物,SHH,Stocks,ak
#sh688027,国盾量子,SHH,Stocks,ak
#sh688028,沃尔德,SHH,Stocks,ak
#sh688029,南微医学,SHH,Stocks,ak
#sh688030,山石网科,SHH,Stocks,ak
#sh688033,天宜上佳,SHH,Stocks,ak
#sh688036,传音控股,SHH,Stocks,ak
#sh688037,芯源微,SHH,Stocks,ak
#sh688039,当虹科技,SHH,Stocks,ak
#sh688050,爱博医疗,SHH,Stocks,ak
#sh688051,佳华科技,SHH,Stocks,ak
#sh688055,龙腾光电,SHH,Stocks,ak
#sh688056,莱伯泰科,SHH,Stocks,ak
#sh688057,金达莱,SHH,Stocks,ak
#sh688058,宝兰德,SHH,Stocks,ak
#sh688059,华锐精密,SHH,Stocks,ak
#sh688060,云涌科技,SHH,Stocks,ak
#sh688063,派能科技,SHH,Stocks,ak
#sh688065,凯赛生物,SHH,Stocks,ak
#sh688066,航天宏图,SHH,Stocks,ak
#sh688068,热景生物,SHH,Stocks,ak
#sh688069,德林海,SHH,Stocks,ak
#sh688070,纵横股份,SHH,Stocks,ak
#sh688077,大地熊,SHH,Stocks,ak
#sh688078,龙软科技,SHH,Stocks,ak
#sh688079,美迪凯,SHH,Stocks,ak
#sh688080,映翰通,SHH,Stocks,ak
#sh688081,兴图新科,SHH,Stocks,ak
#sh688083,中望软件,SHH,Stocks,ak
#sh688085,三友医疗,SHH,Stocks,ak
#sh688086,紫晶存储,SHH,Stocks,ak
#sh688088,虹软科技,SHH,Stocks,ak
#sh688089,嘉必优,SHH,Stocks,ak
#sh688090,瑞松科技,SHH,Stocks,ak
#sh688092,爱科科技,SHH,Stocks,ak
#sh688093,世华科技,SHH,Stocks,ak
#sh688095,福昕软件,SHH,Stocks,ak
#sh688096,京源环保,SHH,Stocks,ak
#sh688098,申联生物,SHH,Stocks,ak
#sh688099,晶晨股份,SHH,Stocks,ak
#sh688100,威胜信息,SHH,Stocks,ak
#sh688101,三达膜,SHH,Stocks,ak
#sh688106,金宏气体,SHH,Stocks,ak
#sh688108,赛诺医疗,SHH,Stocks,ak
#sh688111,金山办公,SHH,Stocks,ak
#sh688116,天奈科技,SHH,Stocks,ak
#sh688118,普元信息,SHH,Stocks,ak
#sh688122,西部超导,SHH,Stocks,ak
#sh688123,聚辰股份,SHH,Stocks,ak
#sh688126,沪硅产业,SHH,Stocks,ak
#sh688127,蓝特光学,SHH,Stocks,ak
#sh688128,中国电研,SHH,Stocks,ak
#sh688129,东来技术,SHH,Stocks,ak
#sh688133,泰坦科技,SHH,Stocks,ak
#sh688135,利扬芯片,SHH,Stocks,ak
#sh688136,科兴制药,SHH,Stocks,ak
#sh688138,清溢光电,SHH,Stocks,ak
#sh688139,海尔生物,SHH,Stocks,ak
#sh688155,先惠技术,SHH,Stocks,ak
#sh688156,路德环境,SHH,Stocks,ak
#sh688157,松井股份,SHH,Stocks,ak
#sh688158,优刻得,SHH,Stocks,ak
#sh688159,有方科技,SHH,Stocks,ak
#sh688160,步科股份,SHH,Stocks,ak
#sh688165,埃夫特,SHH,Stocks,ak
#sh688166,博瑞医药,SHH,Stocks,ak
#sh688168,安博通,SHH,Stocks,ak
#sh688169,石头科技,SHH,Stocks,ak
#sh688177,百奥泰,SHH,Stocks,ak
#sh688178,万德斯,SHH,Stocks,ak
#sh688179,阿拉丁,SHH,Stocks,ak
#sh688180,君实生物,SHH,Stocks,ak
#sh688181,八亿时空,SHH,Stocks,ak
#sh688183,生益电子,SHH,Stocks,ak
#sh688185,康希诺,SHH,Stocks,ak
#sh688186,广大特材,SHH,Stocks,ak
#sh688188,柏楚电子,SHH,Stocks,ak
#sh688189,南新制药,SHH,Stocks,ak
#sh688195,N腾景,SHH,Stocks,ak
#sh688196,卓越新能,SHH,Stocks,ak
#sh688198,佰仁医疗,SHH,Stocks,ak
#sh688199,久日新材,SHH,Stocks,ak
#sh688200,华峰测控,SHH,Stocks,ak
#sh688202,美迪西,SHH,Stocks,ak
#sh688208,道通科技,SHH,Stocks,ak
#sh688215,瑞晟智能,SHH,Stocks,ak
#sh688218,江苏北人,SHH,Stocks,ak
#sh688219,会通股份,SHH,Stocks,ak
#sh688221,前沿生物,SHH,Stocks,ak
#sh688222,成都先导,SHH,Stocks,ak
#sh688228,开普云,SHH,Stocks,ak
#sh688229,博睿数据,SHH,Stocks,ak
#sh688233,神工股份,SHH,Stocks,ak
#sh688256,寒武纪,SHH,Stocks,ak
#sh688258,卓易信息,SHH,Stocks,ak
#sh688266,泽璟制药,SHH,Stocks,ak
#sh688268,华特气体,SHH,Stocks,ak
#sh688277,天智航,SHH,Stocks,ak
#sh688278,特宝生物,SHH,Stocks,ak
#sh688286,敏芯股份,SHH,Stocks,ak
#sh688288,鸿泉物联,SHH,Stocks,ak
#sh688289,圣湘生物,SHH,Stocks,ak
#sh688298,东方生物,SHH,Stocks,ak
#sh688299,长阳科技,SHH,Stocks,ak
#sh688300,联瑞新材,SHH,Stocks,ak
#sh688301,奕瑞科技,SHH,Stocks,ak
#sh688308,欧科亿,SHH,Stocks,ak
#sh688309,恒誉环保,SHH,Stocks,ak
#sh688310,迈得医疗,SHH,Stocks,ak
#sh688311,盟升电子,SHH,Stocks,ak
#sh688312,燕麦科技,SHH,Stocks,ak
#sh688313,仕佳光子,SHH,Stocks,ak
#sh688316,青云科技,SHH,Stocks,ak
#sh688317,之江生物,SHH,Stocks,ak
#sh688318,财富趋势,SHH,Stocks,ak
#sh688321,微芯生物,SHH,Stocks,ak
#sh688328,深科达,SHH,Stocks,ak
#sh688330,宏力达,SHH,Stocks,ak
#sh688333,铂力特,SHH,Stocks,ak
#sh688335,复洁环保,SHH,Stocks,ak
#sh688336,三生国健,SHH,Stocks,ak
#sh688338,赛科希德,SHH,Stocks,ak
#sh688339,亿华通,SHH,Stocks,ak
#sh688350,富淼科技,SHH,Stocks,ak
#sh688356,键凯科技,SHH,Stocks,ak
#sh688357,建龙微纳,SHH,Stocks,ak
#sh688358,祥生医疗,SHH,Stocks,ak
#sh688360,德马科技,SHH,Stocks,ak
#sh688363,华熙生物,SHH,Stocks,ak
#sh688365,光云科技,SHH,Stocks,ak
#sh688366,昊海生科,SHH,Stocks,ak
#sh688368,晶丰明源,SHH,Stocks,ak
#sh688369,致远互联,SHH,Stocks,ak
#sh688377,迪威尔,SHH,Stocks,ak
