Code,Name,Exchange,Type,Source
#003827,华夏鼎汇债券C,CHINA,Mutual Fund,ak
#160142,南方战略配售(LOF),CHINA,Mutual Fund,ak
#009441,光大裕鑫混合C,CHINA,Mutual Fund,ak
#009352,南方誉丰18个月混合C,CHINA,Mutual Fund,ak
#009448,泰康申润一年持有期混合A,CHINA,Mutual Fund,ak
#009266,鹏扬景合六个月持有混合,CHINA,Mutual Fund,ak
#008402,中泰中证可转债及可交债指数A,CHINA,Mutual Fund,ak
#008666,国泰鑫利一年持有期混合A,CHINA,Mutual Fund,ak
#010782,兴业聚申一年持有期混合C,CHINA,Mutual Fund,ak
#010568,海富通惠睿精选混合A,CHINA,Mutual Fund,ak
#009937,东方欣益一年持有期混合A,CHINA,Mutual Fund,ak
#009938,东方欣益一年持有期混合C,CHINA,Mutual Fund,ak
#004642,南方房地产ETF联接A,CHINA,Mutual Fund,ak
#004643,南方房地产ETF联接C,CHINA,Mutual Fund,ak
#001498,建信鑫荣回报灵活配置混合,CHINA,Mutual Fund,ak
#100037,富国优化增强债券C,CHINA,Mutual Fund,ak
#001547,兴业聚惠灵活配置混合A,CHINA,Mutual Fund,ak
#531009,建信收益增强债券C,CHINA,Mutual Fund,ak
#002363,华安安康灵活配置混合A,CHINA,Mutual Fund,ak
#001762,广发安宏回报混合C,CHINA,Mutual Fund,ak
#002118,广发安盈混合A,CHINA,Mutual Fund,ak
#004900,财通资管鑫锐混合A,CHINA,Mutual Fund,ak
#004901,财通资管鑫锐混合C,CHINA,Mutual Fund,ak
#005866,浦银安盛量化多策略混合C,CHINA,Mutual Fund,ak
#002723,江信祺福A,CHINA,Mutual Fund,ak
#161505,银河通利债券(LOF)A,CHINA,Mutual Fund,ak
#001273,民生加银新动力混合A,CHINA,Mutual Fund,ak
#001904,光大欣鑫混合C,CHINA,Mutual Fund,ak
#001745,易方达瑞富灵活配置混合I,CHINA,Mutual Fund,ak
#001746,易方达瑞富灵活配置混合E,CHINA,Mutual Fund,ak
#007415,南方致远混合A,CHINA,Mutual Fund,ak
#002724,江信祺福C,CHINA,Mutual Fund,ak
#007416,南方致远混合C,CHINA,Mutual Fund,ak
#003826,华夏鼎汇债券A,CHINA,Mutual Fund,ak
#502010,易方达证券公司(LOF),CHINA,Mutual Fund,ak
#004731,万家瑞尧灵活配置混合A,CHINA,Mutual Fund,ak
#004732,万家瑞尧灵活配置混合C,CHINA,Mutual Fund,ak
#009449,泰康申润一年持有期混合C,CHINA,Mutual Fund,ak
#164814,工银双债增强债券,CHINA,Mutual Fund,ak
#008667,国泰鑫利一年持有期混合C,CHINA,Mutual Fund,ak
#009716,博时恒盛持有期混合A,CHINA,Mutual Fund,ak
#009717,博时恒盛持有期混合C,CHINA,Mutual Fund,ak
#001314,易方达新益混合I,CHINA,Mutual Fund,ak
#001347,富国新收益灵活配置混合C,CHINA,Mutual Fund,ak
#002364,华安安康灵活配置混合C,CHINA,Mutual Fund,ak
#000045,工银产业债债券A,CHINA,Mutual Fund,ak
#001761,广发安宏回报混合A,CHINA,Mutual Fund,ak
#002197,国泰鑫策略价值混合,CHINA,Mutual Fund,ak
#004340,泰康兴泰回报沪港深混合,CHINA,Mutual Fund,ak
#005823,泰康颐享混合A,CHINA,Mutual Fund,ak
#005824,泰康颐享混合C,CHINA,Mutual Fund,ak
#002518,民生加银鑫福混合A,CHINA,Mutual Fund,ak
#002619,中银裕利混合C,CHINA,Mutual Fund,ak
#002211,嘉实新财富混合,CHINA,Mutual Fund,ak
#002615,中银颐利混合C,CHINA,Mutual Fund,ak
#004889,财通资管鑫逸混合C,CHINA,Mutual Fund,ak
#160516,博时中证全指证券公司指数(LOF),CHINA,Mutual Fund,ak
#003336,长江收益增强债券,CHINA,Mutual Fund,ak
#001199,创金合信聚利债券A,CHINA,Mutual Fund,ak
#004720,华夏睿磐泰茂混合A,CHINA,Mutual Fund,ak
#004721,华夏睿磐泰茂混合C,CHINA,Mutual Fund,ak
#006207,泰康裕泰债券A,CHINA,Mutual Fund,ak
#006208,泰康裕泰债券C,CHINA,Mutual Fund,ak
#007992,华夏中证全指证券公司ETF联接A,CHINA,Mutual Fund,ak
#007993,华夏中证全指证券公司ETF联接C,CHINA,Mutual Fund,ak
#008590,天弘中证全指证券公司A,CHINA,Mutual Fund,ak
#003680,华润元大双鑫债券A,CHINA,Mutual Fund,ak
#008591,天弘中证全指证券公司C,CHINA,Mutual Fund,ak
#501016,国泰中证申万证券行业指数,CHINA,Mutual Fund,ak
#003723,华润元大双鑫债券C,CHINA,Mutual Fund,ak
#217005,招商先锋混合,CHINA,Mutual Fund,ak
#501048,汇添富中证全指证券公司指数C,CHINA,Mutual Fund,ak
#501047,汇添富中证全指证券公司指数A,CHINA,Mutual Fund,ak
#002782,富国祥利定开债发起式,CHINA,Mutual Fund,ak
#160612,鹏华丰收债券,CHINA,Mutual Fund,ak
#160633,鹏华中证全指证券公司指数(LOF),CHINA,Mutual Fund,ak
#011784,天弘招添利混合A,CHINA,Mutual Fund,ak
#011785,天弘招添利混合C,CHINA,Mutual Fund,ak
#010989,南方房地产ETF联接E,CHINA,Mutual Fund,ak
#001315,易方达新益混合E,CHINA,Mutual Fund,ak
#001379,景顺长城领先回报混合C,CHINA,Mutual Fund,ak
#002317,招商睿逸混合,CHINA,Mutual Fund,ak
#001362,景顺长城领先回报混合A,CHINA,Mutual Fund,ak
#001031,华夏安康债券A,CHINA,Mutual Fund,ak
#000386,景顺长城景颐双利债券C,CHINA,Mutual Fund,ak
#002222,嘉实新趋势混合,CHINA,Mutual Fund,ak
#006098,华宝券商ETF联接A,CHINA,Mutual Fund,ak
#007531,华宝券商ETF联接C,CHINA,Mutual Fund,ak
#003030,安信新目标混合A,CHINA,Mutual Fund,ak
#675081,西部利得祥盈债券A,CHINA,Mutual Fund,ak
#003031,安信新目标混合C,CHINA,Mutual Fund,ak
#675083,西部利得祥盈债券C,CHINA,Mutual Fund,ak
#004888,财通资管鑫逸混合A,CHINA,Mutual Fund,ak
#003603,景顺长城泰安回报混合A,CHINA,Mutual Fund,ak
#003604,景顺长城泰安回报混合C,CHINA,Mutual Fund,ak
#003135,金元顺安沣楹债券,CHINA,Mutual Fund,ak
#004413,建信民丰回报混合,CHINA,Mutual Fund,ak
#004279,国寿安保稳荣混合A,CHINA,Mutual Fund,ak
#004280,国寿安保稳荣混合C,CHINA,Mutual Fund,ak
#001200,创金合信聚利债券C,CHINA,Mutual Fund,ak
#005552,国富新趋势混合A,CHINA,Mutual Fund,ak
#005553,国富新趋势混合C,CHINA,Mutual Fund,ak
#161720,招商中证全指证券公司指数(LOF),CHINA,Mutual Fund,ak
#009205,兴银丰运稳益回报混合A,CHINA,Mutual Fund,ak
#009206,兴银丰运稳益回报混合C,CHINA,Mutual Fund,ak
#004069,南方中证全指证券公司ETF联接A,CHINA,Mutual Fund,ak
#001312,华安新优选灵活配置混合A,CHINA,Mutual Fund,ak
#008421,广发招泰混合C,CHINA,Mutual Fund,ak
#002435,中银宏利混合C,CHINA,Mutual Fund,ak
#002261,中银宝利混合A,CHINA,Mutual Fund,ak
#002262,中银宝利混合C,CHINA,Mutual Fund,ak
#002434,中银宏利混合A,CHINA,Mutual Fund,ak
#206008,鹏华丰盛债券,CHINA,Mutual Fund,ak
#160419,华安中证全指证券公司指数,CHINA,Mutual Fund,ak
#010011,景顺景颐招利6个月持有期债券A,CHINA,Mutual Fund,ak
#010012,景顺景颐招利6个月持有期债券C,CHINA,Mutual Fund,ak
#100035,富国优化增强债券A/B,CHINA,Mutual Fund,ak
#001518,万家瑞兴,CHINA,Mutual Fund,ak
#000385,景顺长城景颐双利债券A,CHINA,Mutual Fund,ak
#001443,易方达瑞选灵活配置混合I,CHINA,Mutual Fund,ak
#002767,泰康宏泰回报混合,CHINA,Mutual Fund,ak
#001523,博时新策略灵活配置混合C,CHINA,Mutual Fund,ak
#004734,中欧瑾灵灵活配置混合A,CHINA,Mutual Fund,ak
#001756,嘉实策略优选混合,CHINA,Mutual Fund,ak
#004735,中欧瑾灵灵活配置混合C,CHINA,Mutual Fund,ak
#002460,华夏鼎利债券发起式C,CHINA,Mutual Fund,ak
#003591,华泰柏瑞享利混合A,CHINA,Mutual Fund,ak
#003592,华泰柏瑞享利混合C,CHINA,Mutual Fund,ak
#164206,天弘添利债券(LOF)C,CHINA,Mutual Fund,ak
#003182,华富弘鑫混合A,CHINA,Mutual Fund,ak
#009216,易方达瑞川混合C,CHINA,Mutual Fund,ak
#006460,人保鑫裕增强C,CHINA,Mutual Fund,ak
#008420,广发招泰混合A,CHINA,Mutual Fund,ak
#006459,人保鑫裕增强A,CHINA,Mutual Fund,ak
#004070,南方中证全指证券公司ETF联接C,CHINA,Mutual Fund,ak
#009512,天弘添利债券(LOF)E,CHINA,Mutual Fund,ak
#004082,国联安鑫乾混合C,CHINA,Mutual Fund,ak
#004081,国联安鑫乾混合A,CHINA,Mutual Fund,ak
#001522,博时新策略灵活配置混合A,CHINA,Mutual Fund,ak
#003183,华富弘鑫混合C,CHINA,Mutual Fund,ak
#003167,前海开源鼎瑞债券A,CHINA,Mutual Fund,ak
#003168,前海开源鼎瑞债券C,CHINA,Mutual Fund,ak
#630103,华商收益增强债券B,CHINA,Mutual Fund,ak
#006982,嘉实新添元定期混合A,CHINA,Mutual Fund,ak
#001356,广发聚泰混合C,CHINA,Mutual Fund,ak
#001086,华富恒利债券A,CHINA,Mutual Fund,ak
#070020,嘉实稳固收益债券C,CHINA,Mutual Fund,ak
#009215,易方达瑞川混合A,CHINA,Mutual Fund,ak
#004166,东方价值挖掘灵活配置混合A,CHINA,Mutual Fund,ak
#006983,嘉实新添元定期混合C,CHINA,Mutual Fund,ak
#004427,交银增利增强债券A,CHINA,Mutual Fund,ak
#004428,交银增利增强债券C,CHINA,Mutual Fund,ak
#008672,宝盈祥泽混合A,CHINA,Mutual Fund,ak
#008673,宝盈祥泽混合C,CHINA,Mutual Fund,ak
#009135,广发恒隆一年持有混合A,CHINA,Mutual Fund,ak
#009136,广发恒隆一年持有混合C,CHINA,Mutual Fund,ak
#040009,华安稳定收益债券A,CHINA,Mutual Fund,ak
#008502,鹏扬聚利六个月持有期债券C,CHINA,Mutual Fund,ak
#040010,华安稳定收益债券B,CHINA,Mutual Fund,ak
#010029,富国稳进回报12个月持有期混合A,CHINA,Mutual Fund,ak
#010508,博时鑫康混合A,CHINA,Mutual Fund,ak
#010461,民生加银康利混合,CHINA,Mutual Fund,ak
#163113,申万菱信中证申万证券行业指数,CHINA,Mutual Fund,ak
#001345,富国新收益灵活配置混合A,CHINA,Mutual Fund,ak
#001352,民生加银新战略混合A,CHINA,Mutual Fund,ak
#011391,民生加银新战略混合C,CHINA,Mutual Fund,ak
#006216,前海开源价值成长混合A,CHINA,Mutual Fund,ak
#006217,前海开源价值成长混合C,CHINA,Mutual Fund,ak
#002768,华安安进灵活配置混合,CHINA,Mutual Fund,ak
#002660,兴业聚源灵活配置混合,CHINA,Mutual Fund,ak
#003117,光大吉鑫混合A,CHINA,Mutual Fund,ak
#000196,工银成长收益混合B,CHINA,Mutual Fund,ak
#002494,兴业聚盈灵活配置混合,CHINA,Mutual Fund,ak
#001488,万家瑞丰灵活配置混合A,CHINA,Mutual Fund,ak
#002498,兴业聚鑫灵活配置混合A,CHINA,Mutual Fund,ak
#001407,景顺长城稳健回报混合C,CHINA,Mutual Fund,ak
#003379,信诚至选混合A,CHINA,Mutual Fund,ak
#003799,华安新泰利灵活配置混合A,CHINA,Mutual Fund,ak
#004617,建信鑫稳回报灵活配置混合A,CHINA,Mutual Fund,ak
#004618,建信鑫稳回报灵活配置混合C,CHINA,Mutual Fund,ak
#003800,华安新泰利灵活配置混合C,CHINA,Mutual Fund,ak
#004557,北信瑞丰鼎丰灵活配置混合,CHINA,Mutual Fund,ak
#002935,泰康恒泰回报混合C,CHINA,Mutual Fund,ak
#310508,申万菱信稳益宝债券,CHINA,Mutual Fund,ak
#002413,中银瑞利混合A,CHINA,Mutual Fund,ak
#004763,中科沃土沃嘉混合A,CHINA,Mutual Fund,ak
#002414,中银瑞利混合C,CHINA,Mutual Fund,ak
#004405,国寿安保稳寿混合A,CHINA,Mutual Fund,ak
#004406,国寿安保稳寿混合C,CHINA,Mutual Fund,ak
#005318,万家瑞舜灵活配置混合C,CHINA,Mutual Fund,ak
#003295,南方安裕混合A,CHINA,Mutual Fund,ak
#004764,中科沃土沃嘉混合C,CHINA,Mutual Fund,ak
#007686,东方价值挖掘灵活配置混合C,CHINA,Mutual Fund,ak
#002934,泰康恒泰回报混合A,CHINA,Mutual Fund,ak
#004988,人保双利A,CHINA,Mutual Fund,ak
#004989,人保双利C,CHINA,Mutual Fund,ak
#009027,浦银安盛安远回报一年混合A,CHINA,Mutual Fund,ak
#008501,鹏扬聚利六个月持有期债券A,CHINA,Mutual Fund,ak
#009515,中欧真益稳健一年混合A,CHINA,Mutual Fund,ak
#010030,富国稳进回报12个月持有期混合C,CHINA,Mutual Fund,ak
#010511,博时鑫康混合C,CHINA,Mutual Fund,ak
#010444,南方誉尚一年持有期混合A,CHINA,Mutual Fund,ak
#010445,南方誉尚一年持有期混合C,CHINA,Mutual Fund,ak
#000065,国富焦点驱动混合,CHINA,Mutual Fund,ak
#128112,国投瑞银优化增强债券C,CHINA,Mutual Fund,ak
#217002,招商安泰平衡混合,CHINA,Mutual Fund,ak
#000195,工银成长收益混合A,CHINA,Mutual Fund,ak
#165527,信诚新旺混合(LOF)C,CHINA,Mutual Fund,ak
#519729,交银增强收益债券,CHINA,Mutual Fund,ak
#162717,广发再融资主题,CHINA,Mutual Fund,ak
#001311,华安新回报灵活配置混合,CHINA,Mutual Fund,ak
#001724,申万菱信多策略灵活配置混合C,CHINA,Mutual Fund,ak
#001194,景顺长城稳健回报混合A,CHINA,Mutual Fund,ak
#003432,信诚至瑞灵活配置A,CHINA,Mutual Fund,ak
#003433,信诚至瑞灵活配置C,CHINA,Mutual Fund,ak
#001682,新华鑫回报混合,CHINA,Mutual Fund,ak
#003912,泰达宏利启富混合A,CHINA,Mutual Fund,ak
#003134,易方达裕鑫债券C,CHINA,Mutual Fund,ak
#003913,泰达宏利启富混合C,CHINA,Mutual Fund,ak
#001489,万家瑞丰灵活配置混合C,CHINA,Mutual Fund,ak
#003380,信诚至选混合C,CHINA,Mutual Fund,ak
#004202,华夏睿磐泰兴混合,CHINA,Mutual Fund,ak
#001720,工银新增利混合,CHINA,Mutual Fund,ak
#630003,华商收益增强债券A,CHINA,Mutual Fund,ak
#005317,万家瑞舜灵活配置混合A,CHINA,Mutual Fund,ak
#003360,前海开源瑞和债券A,CHINA,Mutual Fund,ak
#004902,富国丰利增强债券,CHINA,Mutual Fund,ak
#519185,万家精选混合,CHINA,Mutual Fund,ak
#161728,招商战略配售(LOF),CHINA,Mutual Fund,ak
#003361,前海开源瑞和债券C,CHINA,Mutual Fund,ak
#003107,光大安祺债券A,CHINA,Mutual Fund,ak
#002690,前海开源恒泽混合A,CHINA,Mutual Fund,ak
#006586,南方安裕混合C,CHINA,Mutual Fund,ak
#004648,南方安睿混合,CHINA,Mutual Fund,ak
#009028,浦银安盛安远回报一年混合C,CHINA,Mutual Fund,ak
#009516,中欧真益稳健一年混合C,CHINA,Mutual Fund,ak
#009413,易方达招易一年持有期混合C,CHINA,Mutual Fund,ak
#009611,兴全汇享一年持有混合A,CHINA,Mutual Fund,ak
#009612,兴全汇享一年持有混合C,CHINA,Mutual Fund,ak
#009000,景顺景颐嘉利6个月持有期债券C,CHINA,Mutual Fund,ak
#009635,鹏华安睿两年持有期混合C,CHINA,Mutual Fund,ak
#519007,海富通强化回报混合,CHINA,Mutual Fund,ak
#217018,招商安瑞进取债券,CHINA,Mutual Fund,ak
#121012,国投瑞银优化增强债券A/B,CHINA,Mutual Fund,ak
#519730,交银定期支付月月丰债券A,CHINA,Mutual Fund,ak
#519731,交银定期支付月月丰债券C,CHINA,Mutual Fund,ak
#410004,华富收益增强债券A,CHINA,Mutual Fund,ak
#410005,华富收益增强债券B,CHINA,Mutual Fund,ak
#001189,广发聚宝混合A,CHINA,Mutual Fund,ak
#001334,南方利鑫A,CHINA,Mutual Fund,ak
#001503,南方利鑫C,CHINA,Mutual Fund,ak
#000046,工银产业债债券B,CHINA,Mutual Fund,ak
#007848,广发聚宝混合C,CHINA,Mutual Fund,ak
#005386,银河睿达灵活配置混合A,CHINA,Mutual Fund,ak
#001148,申万菱信多策略灵活配置混合A,CHINA,Mutual Fund,ak
#005387,银河睿达灵活配置混合C,CHINA,Mutual Fund,ak
#001922,国泰多策略收益混合,CHINA,Mutual Fund,ak
#001495,东方新价值混合A,CHINA,Mutual Fund,ak
#002792,景顺长城顺益回报混合A,CHINA,Mutual Fund,ak
#002793,景顺长城顺益回报混合C,CHINA,Mutual Fund,ak
#003133,易方达裕鑫债券A,CHINA,Mutual Fund,ak
#003805,华安新恒利混合A,CHINA,Mutual Fund,ak
#003806,华安新恒利混合C,CHINA,Mutual Fund,ak
#002162,东方新价值混合C,CHINA,Mutual Fund,ak
#161131,易方达战略配售(LOF),CHINA,Mutual Fund,ak
#003108,光大安祺债券C,CHINA,Mutual Fund,ak
#007262,东方红聚利债券A,CHINA,Mutual Fund,ak
#002691,前海开源恒泽混合C,CHINA,Mutual Fund,ak
#008356,中加科丰价值精选混合,CHINA,Mutual Fund,ak
#007263,东方红聚利债券C,CHINA,Mutual Fund,ak
#008479,景顺长城泰申回报混合,CHINA,Mutual Fund,ak
#004225,国寿安保稳诚混合A,CHINA,Mutual Fund,ak
#009387,嘉实稳福混合A,CHINA,Mutual Fund,ak
#009388,嘉实稳福混合C,CHINA,Mutual Fund,ak
#009412,易方达招易一年持有期混合A,CHINA,Mutual Fund,ak
#008999,景顺景颐嘉利6个月持有期债券A,CHINA,Mutual Fund,ak
#009634,鹏华安睿两年持有期混合A,CHINA,Mutual Fund,ak
#011093,永赢宏泽一年定开混合,CHINA,Mutual Fund,ak
#470018,汇添富双利债券A,CHINA,Mutual Fund,ak
#001748,易方达瑞祺灵活配置混合E,CHINA,Mutual Fund,ak
#165526,信诚新旺混合(LOF)A,CHINA,Mutual Fund,ak
#020020,国泰双利债券C,CHINA,Mutual Fund,ak
#001033,华夏安康债券C,CHINA,Mutual Fund,ak
#002030,信诚新选混合B,CHINA,Mutual Fund,ak
#002474,中邮睿信增强债,CHINA,Mutual Fund,ak
#519030,海富通稳固收益债券,CHINA,Mutual Fund,ak
#009481,国泰宏益一年持有期混合A,CHINA,Mutual Fund,ak
#001228,国联安鑫享灵活配置混合A,CHINA,Mutual Fund,ak
#009482,国泰宏益一年持有期混合C,CHINA,Mutual Fund,ak
#002186,国联安鑫享灵活配置混合C,CHINA,Mutual Fund,ak
#008209,南方宝泰一年混合A,CHINA,Mutual Fund,ak
#003966,中银润利混合A,CHINA,Mutual Fund,ak
#003967,中银润利混合C,CHINA,Mutual Fund,ak
#004226,国寿安保稳诚混合C,CHINA,Mutual Fund,ak
#003749,创金合信鑫收益混合A,CHINA,Mutual Fund,ak
#010268,太平睿安混合A,CHINA,Mutual Fund,ak
#010269,太平睿安混合C,CHINA,Mutual Fund,ak
#009901,易方达磐固六个月持有期混合C,CHINA,Mutual Fund,ak
#010239,平安瑞尚六个月持有混合A,CHINA,Mutual Fund,ak
#004318,国寿安保尊裕优化回报债券A,CHINA,Mutual Fund,ak
#004319,国寿安保尊裕优化回报债券C,CHINA,Mutual Fund,ak
#160218,国泰国证房地产行业指数,CHINA,Mutual Fund,ak
#000692,汇添富双利债券C,CHINA,Mutual Fund,ak
#519660,银河增利债券A,CHINA,Mutual Fund,ak
#164105,华富强化回报债券(LOF),CHINA,Mutual Fund,ak
#020019,国泰双利债券A,CHINA,Mutual Fund,ak
#002358,国投瑞银瑞祥,CHINA,Mutual Fund,ak
#001444,易方达瑞选灵活配置混合E,CHINA,Mutual Fund,ak
#519661,银河增利债券C,CHINA,Mutual Fund,ak
#001747,易方达瑞祺灵活配置混合I,CHINA,Mutual Fund,ak
#001499,国投瑞银新增长混合A,CHINA,Mutual Fund,ak
#007326,国投瑞银新增长混合C,CHINA,Mutual Fund,ak
#110008,易方达稳健收益债券B,CHINA,Mutual Fund,ak
#163811,中银双利债券A,CHINA,Mutual Fund,ak
#005974,东方红配置精选混合A,CHINA,Mutual Fund,ak
#163812,中银双利债券B,CHINA,Mutual Fund,ak
#001755,嘉实新思路混合,CHINA,Mutual Fund,ak
#005975,东方红配置精选混合C,CHINA,Mutual Fund,ak
#005274,中银景福回报混合,CHINA,Mutual Fund,ak
#002729,华富益鑫灵活配置混合C,CHINA,Mutual Fund,ak
#003301,华夏鼎融债券A,CHINA,Mutual Fund,ak
#163827,中银产业债债券A,CHINA,Mutual Fund,ak
#003750,创金合信鑫收益混合C,CHINA,Mutual Fund,ak
#007318,中银民丰回报混合,CHINA,Mutual Fund,ak
#501186,华夏战略配售(LOF),CHINA,Mutual Fund,ak
#008210,南方宝泰一年混合C,CHINA,Mutual Fund,ak
#007697,中金衡益增强债券A,CHINA,Mutual Fund,ak
#007698,中金衡益增强债券C,CHINA,Mutual Fund,ak
#009499,景顺长城安鑫回报混合A,CHINA,Mutual Fund,ak
#009755,景顺长城安鑫回报混合C,CHINA,Mutual Fund,ak
#001415,信诚新锐混合A,CHINA,Mutual Fund,ak
#009285,泰康招泰尊享一年持有期混合A,CHINA,Mutual Fund,ak
#006906,创金合信鑫收益混合E,CHINA,Mutual Fund,ak
#009900,易方达磐固六个月持有期混合A,CHINA,Mutual Fund,ak
#010244,平安瑞尚六个月持有混合C,CHINA,Mutual Fund,ak
#009590,东方盛世灵活配置混合C,CHINA,Mutual Fund,ak
#002497,东方盛世灵活配置混合A,CHINA,Mutual Fund,ak
#001282,华安新机遇灵活配置,CHINA,Mutual Fund,ak
#008008,易方达稳健收益债券C,CHINA,Mutual Fund,ak
#110007,易方达稳健收益债券A,CHINA,Mutual Fund,ak
#002908,富国睿利定开混合发起式,CHINA,Mutual Fund,ak
#001507,景顺长城泰和回报混合C,CHINA,Mutual Fund,ak
#001116,广发聚安混合C,CHINA,Mutual Fund,ak
#000526,国泰浓益灵活配置混合A,CHINA,Mutual Fund,ak
#400016,东方强化收益债券,CHINA,Mutual Fund,ak
#002728,华富益鑫灵活配置混合A,CHINA,Mutual Fund,ak
#519190,万家双利债券,CHINA,Mutual Fund,ak
#003302,华夏鼎融债券C,CHINA,Mutual Fund,ak
#008936,中银产业债债券C,CHINA,Mutual Fund,ak
#004517,南方安康混合,CHINA,Mutual Fund,ak
#002276,中邮纯债恒利债券A,CHINA,Mutual Fund,ak
#003335,中融融信双盈C,CHINA,Mutual Fund,ak
#002277,中邮纯债恒利债券C,CHINA,Mutual Fund,ak
#009766,安信平稳双利3个月持有混合A,CHINA,Mutual Fund,ak
#009767,安信平稳双利3个月持有混合C,CHINA,Mutual Fund,ak
#009286,泰康招泰尊享一年持有期混合C,CHINA,Mutual Fund,ak
#010174,英大智享债券A,CHINA,Mutual Fund,ak
#009956,广发恒誉混合A,CHINA,Mutual Fund,ak
#010175,英大智享债券C,CHINA,Mutual Fund,ak
#160226,国泰民益混合(LOF)C,CHINA,Mutual Fund,ak
#160220,国泰民益混合(LOF)A,CHINA,Mutual Fund,ak
#121001,国投瑞银融华债券,CHINA,Mutual Fund,ak
#003026,安信新价值混合A,CHINA,Mutual Fund,ak
#004132,国联安鑫发混合C,CHINA,Mutual Fund,ak
#004131,国联安鑫发混合A,CHINA,Mutual Fund,ak
#003027,安信新价值混合C,CHINA,Mutual Fund,ak
#001422,景顺长城安享回报混合A,CHINA,Mutual Fund,ak
#002407,前海开源恒远灵活配置混合,CHINA,Mutual Fund,ak
#004157,信诚至诚灵活配置混合A,CHINA,Mutual Fund,ak
#001423,景顺长城安享回报混合C,CHINA,Mutual Fund,ak
#001506,景顺长城泰和回报混合A,CHINA,Mutual Fund,ak
#001115,广发聚安混合A,CHINA,Mutual Fund,ak
#002232,华夏新趋势混合C,CHINA,Mutual Fund,ak
#002459,华夏鼎利债券发起式A,CHINA,Mutual Fund,ak
#002622,广发稳裕混合,CHINA,Mutual Fund,ak
#162205,泰达宏利风险预算混合,CHINA,Mutual Fund,ak
#003275,国联安添利增长债A,CHINA,Mutual Fund,ak
#000973,新华增盈回报债券,CHINA,Mutual Fund,ak
#002522,永赢双利债券C,CHINA,Mutual Fund,ak
#002521,永赢双利债券A,CHINA,Mutual Fund,ak
#004852,广发价值回报混合A,CHINA,Mutual Fund,ak
#003276,国联安添利增长债C,CHINA,Mutual Fund,ak
#003221,新华丰利债券A,CHINA,Mutual Fund,ak
#003222,新华丰利债券C,CHINA,Mutual Fund,ak
#006738,工银瑞信添慧债券A,CHINA,Mutual Fund,ak
#006739,工银瑞信添慧债券C,CHINA,Mutual Fund,ak
#003161,南方安泰混合,CHINA,Mutual Fund,ak
#470088,汇添富6月红添利定开债A,CHINA,Mutual Fund,ak
#470089,汇添富6月红添利定开债C,CHINA,Mutual Fund,ak
#160628,鹏华中证800地产指数(LOF),CHINA,Mutual Fund,ak
#003334,中融融信双盈A,CHINA,Mutual Fund,ak
#002786,中融融裕双利债券C,CHINA,Mutual Fund,ak
#040019,华安稳固收益债券C,CHINA,Mutual Fund,ak
#008773,中银景泰回报混合,CHINA,Mutual Fund,ak
#010435,富国双债增强债券A,CHINA,Mutual Fund,ak
#010436,富国双债增强债券C,CHINA,Mutual Fund,ak
#009957,广发恒誉混合C,CHINA,Mutual Fund,ak
#010819,安信稳健回报6个月混合A,CHINA,Mutual Fund,ak
#010820,安信稳健回报6个月混合C,CHINA,Mutual Fund,ak
#009111,博远双债增利混合A,CHINA,Mutual Fund,ak
#009112,博远双债增利混合C,CHINA,Mutual Fund,ak
#010832,国泰合益混合A,CHINA,Mutual Fund,ak
#002059,国泰浓益灵活配置混合C,CHINA,Mutual Fund,ak
#001278,前海开源清洁能源混合A,CHINA,Mutual Fund,ak
#002360,前海开源清洁能源混合C,CHINA,Mutual Fund,ak
#002134,广发鑫裕混合A,CHINA,Mutual Fund,ak
#009955,广发鑫裕混合C,CHINA,Mutual Fund,ak
#002026,广发聚盛混合C,CHINA,Mutual Fund,ak
#004158,信诚至诚灵活配置混合B,CHINA,Mutual Fund,ak
#003118,光大吉鑫混合C,CHINA,Mutual Fund,ak
#003458,嘉实稳宏债券A,CHINA,Mutual Fund,ak
#003459,嘉实稳宏债券C,CHINA,Mutual Fund,ak
#004853,广发价值回报混合C,CHINA,Mutual Fund,ak
#004913,中银证券聚瑞混合A,CHINA,Mutual Fund,ak
#004914,中银证券聚瑞混合C,CHINA,Mutual Fund,ak
#001367,德邦新添利债券A,CHINA,Mutual Fund,ak
#003843,中邮景泰灵活配置混合C,CHINA,Mutual Fund,ak
#008513,南方宝丰混合A,CHINA,Mutual Fund,ak
#008514,南方宝丰混合C,CHINA,Mutual Fund,ak
#001087,华富恒利债券C,CHINA,Mutual Fund,ak
#004321,前海开源沪港深强国产业混合,CHINA,Mutual Fund,ak
#002534,华安稳固收益债券A,CHINA,Mutual Fund,ak
#020033,国泰民安增利债券A,CHINA,Mutual Fund,ak
#020034,国泰民安增利债券C,CHINA,Mutual Fund,ak
#010661,安信稳健聚申一年持有期混合C,CHINA,Mutual Fund,ak
#009849,安信稳健聚申一年持有期混合A,CHINA,Mutual Fund,ak
#003176,德邦景颐债券A,CHINA,Mutual Fund,ak
#003177,德邦景颐债券C,CHINA,Mutual Fund,ak
#009925,博时恒利6个月持有期债券A,CHINA,Mutual Fund,ak
#009926,博时恒利6个月持有期债券C,CHINA,Mutual Fund,ak
#010712,中欧瑾利混合A,CHINA,Mutual Fund,ak
#010713,中欧瑾利混合C,CHINA,Mutual Fund,ak
